578,0.3239701669663191
9,0.08129091700538993
20,0.08188187499763444
24,0.08262858400121331
50,0.0847784589859657
56,0.08589029201539233
65,0.08516095799859613
54,0.08368004200747237
79,0.08581333298934624
109,0.08978791703702882
97,0.08873333304654807
100,0.08715891599422321
101,0.08714062499348074
125,0.10680408304324374
141,0.1063154999865219
140,0.09577737504150718
170,0.1310576670221053
195,0.15815229195868596
184,0.1395763749605976
188,0.13403345900587738
219,0.14753504196414724
212,0.15455662505701184
203,0.15131174999987707
251,0.18239095900207758
240,0.17256999999517575
249,0.18288249999750406
231,0.16257383301854134
248,0.18069045804440975
263,0.1798403330030851
294,0.2048487914726138
324,0.21206520800478756
313,0.2157518749590963
315,0.20908558403607458
345,0.22536425001453608
332,0.21607162500731647
351,0.24363116698805243
365,0.23929083300754428
339,0.2207787919905968
382,0.2392628750531003
377,0.23039466596674174
375,0.24607391702011228
425,0.2632916659931652
440,0.27746262500295416
414,0.25807275000261143
455,0.27547449996927753
412,0.26172725000651553
474,0.2912461669766344
503,0.2983077500248328
481,0.284278292034287
475,0.2968172079999931
510,0.30848366604186594
490,0.2939921670476906
489,0.2852656670147553
548,0.3032866660505533
589,0.3253833750495687
554,0.31187695800326765
581,0.3224609160097316
592,0.3294309999910183
568,0.33505708299344406
576,0.33021875005215406
630,0.3510207910439931
612,0.3437414589570835
651,0.3530431249528192
664,0.3677045420045033
644,0.34862691699527204
655,0.35909258300671354
696,0.38543850000132807
672,0.36483883298933506
665,0.35336520802229643
697,0.37576137500582263
702,0.37415595797938295
757,0.40479350002715364
805,0.42529752099653706
787,0.41364283399889246
746,0.3923446250264533
752,0.3917324159992859
770,0.4140517910127528
782,0.42468308296520263
836,0.43367783399298787
821,0.4228208340355195
811,0.42666633299086243
837,0.43525312503334135
893,0.45679954200750217
849,0.43296537501737475
895,0.4542320409673266
892,0.4513729590107687
910,0.46130487497430295
886,0.4487650829833001
932,0.47116391599411145
929,0.4727877089753747
889,0.4588755830191076
899,0.4545637500123121
964,0.4837277499609627
973,0.49439516698475927
987,0.49821524997241795
989,0.49663791700731963
958,0.4789167079725303
1022,0.5115339999902062
941,0.4875877090380527
968,0.48509620799450204
1048,0.5171795840142295
1015,0.5044142080005258
1054,0.5233390419743955
1067,0.5286458340124227
1029,0.5153075420530513
993,0.5016649580211379
1131,0.5582704159896821
1148,0.5610865830094554
1103,0.5460615839692764
1115,0.5564693749765866
1087,0.5412117499508895
1130,0.5601235830108635
1190,0.582754520495655
1106,0.547690374951344
1203,0.5819292500382289
1202,0.581551417009905
1207,0.5845850830082782
1157,0.5675682500004768
1201,0.5859795839642175
1217,0.5878812079899944
1329,0.6374068339937367
1176,0.5802655839943327
1291,0.6286675420124084
1224,0.6044077079859562
1278,0.6197928339825012
1274,0.6332993330433965
1318,0.6427927920012735
1249,0.6094955410226248
1261,0.600042250007391
1280,0.627828375028912
1389,0.6777857500128448
1301,0.6292143749888055
1355,0.6605025410535745
1382,0.6694181250059046
1362,0.67426954198163
1345,0.6529725829605013
1403,0.6640149159939028
1430,0.6822078329860233
1462,0.7042516669607721
1426,0.683888792002108
1460,0.7079593329690397
1436,0.6904335420113057
1449,0.6982832920039073
1481,0.7088128750328906
1493,0.7026815829449333
1507,0.7186262079630978
1518,0.7192741670296527
1516,0.7087920830235817
1483,0.7002981670084409
1557,0.7383499999996275
1508,0.7179937089676969
1578,0.7397441249922849
1555,0.739607082970906
1553,0.7273445840110071
1634,0.7773345420137048
1512,0.7246087500243448
1601,0.7667863750248216
1627,0.7834004589822143
1587,0.7605817500152625
1594,0.8029475410003215
1564,0.7560119170229882
1676,0.7939304169849493
1705,0.8189977500005625
1673,0.7903369590057991
1699,0.8011941669974476
1730,0.807162458950188
1615,0.7655707079684362
1707,0.8039403330185451
1706,0.8069367080461234
1731,0.8108844999806024
1736,0.8105565409641713
1758,0.829215333040338
1757,0.837488624965772
1798,0.848722958995495
1723,0.8178383749909699
1805,0.847523124946747
1732,0.8153374589746818
1810,0.8353068339638412
1841,0.8555990000022575
1807,0.8726592499879189
1808,0.8571712920092978
1780,0.8461874159984291
1858,0.8655156249878928
1932,0.9039999999804422
1856,0.8738708749879152
1942,0.9033135409699753
1940,0.9001531249959953
1896,0.8819851250154898
1903,0.8902659795130603
1879,0.8704313329653814
1959,0.9057920000050217
1887,0.8749468330061063
1996,0.9219644590048119
2050,0.9492824170156382
2049,0.9483095419709571
1952,0.8997907500015572
1953,0.9061526249861345
2027,0.9443728330079466
1999,0.9397227499866858
2135,0.9951913330005482
2092,0.9693664999795146
2056,0.9725167499855161
2090,0.9975210420088843
2085,0.9690177500015125
2091,0.9858493329957128
2023,0.937897665950004
2096,0.9760017920052633
2131,0.9989612080389634
2108,0.9729125410085544
2147,1.0003759160172194
2148,1.010316000028979
2167,1.0274334169807844
2206,1.0482077909982763
2203,1.0309077500132844
2153,0.9992137090303004
2209,1.026224875007756
2146,0.9957869159989059
2194,1.0308473749901168
2119,0.9898296669707634
2229,1.0508176669827662
2285,1.081249208014924
2231,1.051802999980282
2205,1.036764457996469
2259,1.056347709032707
2305,1.083689459017478
2328,1.1016814580070786
2271,1.0827679999638349
2315,1.092734833015129
2261,1.0646355830249377
2347,1.1016966659808531
2351,1.1042578340275213
2412,1.1305163750075735
2439,1.127217417000793
2394,1.1210872500087135
2399,1.1137827080092393
2408,1.1268259169883095
2437,1.1453596249921247
2423,1.1305882084707264
2393,1.1117654170375317
2384,1.1230688329669647
2479,1.1646288750343956
2428,1.1279432500014082
2562,1.2038015840225853
2550,1.2009554160176776
2474,1.1635830420418642
2595,1.224912207981106
2556,1.1907938749645837
2518,1.1875650419970043
2498,1.2091821249923669
2525,1.1953019999782555
